DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,superkingdom unchar
COLOR,#2E2D97
COLOR_BRANCHES,1
STRIP_WIDTH,50
DATA
uniprot_194291,#995FBC
uniprot_155406,#2E2D97
uniprot_230591,#94CCFC
uniprot_222608,#995FBC
uniprot_227610,#FF9536
uniprot_245776,#995FBC
uniprot_147427,#FF9481
uniprot_193084,#995FBC
uniprot_234506,#2E2D97
uniprot_151083,#995FBC
uniprot_250125,#995FBC
uniprot_159170,#94CCFC
uniprot_190592,#2E2D97
uniprot_220055,#995FBC
uniprot_236191,#995FBC
uniprot_217971,#995FBC
uniprot_263181,#995FBC
uniprot_222928,#995FBC
uniprot_150078,#2E2D97
uniprot_218660,#995FBC
uniprot_137597,#995FBC
uniprot_190410,#2E2D97
uniprot_190811,#995FBC
uniprot_151019,#995FBC
uniprot_153721,#FF9536
uniprot_265958,#995FBC
uniprot_204957,#995FBC
uniprot_196429,#995FBC
uniprot_210873,#FF9481
uniprot_222874,#995FBC
uniprot_247245,#995FBC
uniprot_193998,#995FBC
uniprot_147398,#995FBC
uniprot_236124,#995FBC
uniprot_243149,#C3CAD7
uniprot_164835,#995FBC
uniprot_238294,#2E2D97
uniprot_182912,#995FBC
uniprot_186245,#FF9481
uniprot_184662,#995FBC
uniprot_153350,#995FBC
uniprot_207806,#995FBC
uniprot_166616,#94CCFC
uniprot_223631,#94CCFC
uniprot_264816,#995FBC
uniprot_159718,#995FBC
uniprot_245999,#995FBC
uniprot_202721,#995FBC
uniprot_199329,#995FBC
uniprot_168203,#995FBC
uniprot_265367,#995FBC
uniprot_168091,#995FBC
uniprot_161890,#995FBC
uniprot_162796,#995FBC
uniprot_178578,#995FBC
uniprot_254146,#995FBC
uniprot_259378,#94CCFC
uniprot_235448,#995FBC
uniprot_134139,#995FBC
uniprot_190549,#995FBC
uniprot_222405,#FF9536
uniprot_228958,#995FBC
uniprot_179533,#995FBC
uniprot_130693,#FF9481
uniprot_258338,#995FBC
uniprot_224149,#995FBC
uniprot_190883,#2E2D97
uniprot_217187,#995FBC
uniprot_254437,#995FBC
uniprot_244923,#995FBC
uniprot_252134,#995FBC
uniprot_174143,#995FBC
uniprot_166850,#995FBC
uniprot_141464,#995FBC
uniprot_229617,#995FBC
uniprot_133672,#FF9481
uniprot_162661,#995FBC
uniprot_250802,#94CCFC
uniprot_196252,#995FBC
uniprot_189162,#995FBC
uniprot_160322,#995FBC
uniprot_200004,#94CCFC
uniprot_129970,#BF8F6B
uniprot_136075,#995FBC
uniprot_249902,#FF9481
uniprot_202463,#995FBC
uniprot_256696,#995FBC
uniprot_220721,#FF9481
uniprot_192668,#995FBC
uniprot_164218,#FF9536
uniprot_168208,#995FBC
uniprot_208298,#995FBC
uniprot_245025,#995FBC
uniprot_190638,#995FBC
uniprot_187604,#995FBC
uniprot_221935,#995FBC
uniprot_195162,#995FBC
uniprot_190384,#995FBC
uniprot_154437,#94CCFC
uniprot_151641,#995FBC
uniprot_149639,#BF8F6B
uniprot_236369,#995FBC
uniprot_196871,#995FBC
uniprot_257658,#94CCFC
uniprot_223299,#995FBC
uniprot_246271,#995FBC
uniprot_190358,#995FBC
uniprot_229784,#995FBC
uniprot_235988,#995FBC
uniprot_155245,#995FBC
uniprot_236204,#995FBC
uniprot_158600,#995FBC
uniprot_181620,#995FBC
uniprot_150286,#995FBC
uniprot_236567,#995FBC
uniprot_221357,#995FBC
uniprot_236516,#995FBC
uniprot_212605,#995FBC
uniprot_244868,#FF9481
uniprot_235416,#995FBC
uniprot_220028,#94CCFC
uniprot_190686,#995FBC
uniprot_246972,#995FBC
uniprot_197579,#995FBC
uniprot_182172,#995FBC
uniprot_250393,#995FBC
uniprot_202798,#2E2D97
uniprot_180189,#2E2D97
uniprot_242508,#995FBC
uniprot_149128,#94CCFC
uniprot_189068,#995FBC
uniprot_222469,#995FBC
uniprot_223043,#995FBC
uniprot_247977,#2E2D97
uniprot_183253,#995FBC
uniprot_159114,#FF9481
uniprot_151872,#995FBC
uniprot_190343,#2E2D97
uniprot_171546,#995FBC
uniprot_263213,#995FBC
uniprot_167039,#995FBC
uniprot_261112,#94CCFC
uniprot_140939,#995FBC
uniprot_245247,#995FBC
uniprot_207607,#995FBC
uniprot_230484,#2E2D97
uniprot_244408,#995FBC
uniprot_247724,#995FBC
uniprot_187169,#995FBC
uniprot_165285,#995FBC
uniprot_243938,#995FBC
uniprot_252537,#995FBC
uniprot_149088,#94CCFC
uniprot_174527,#995FBC
uniprot_254024,#995FBC
uniprot_240741,#995FBC
uniprot_162174,#995FBC
uniprot_262387,#995FBC
uniprot_235409,#995FBC
uniprot_165833,#995FBC
uniprot_250023,#995FBC
uniprot_153404,#995FBC
uniprot_190381,#2E2D97
uniprot_220741,#995FBC
uniprot_166003,#995FBC
uniprot_229816,#BEDF7C
uniprot_249975,#BEDF7C
uniprot_247665,#995FBC
uniprot_240655,#995FBC
uniprot_248977,#995FBC
uniprot_153777,#94CCFC
uniprot_184342,#995FBC
uniprot_263229,#995FBC
uniprot_236176,#995FBC
uniprot_187680,#995FBC
uniprot_137924,#995FBC
uniprot_245127,#FF9481
uniprot_221442,#995FBC
uniprot_228290,#995FBC
uniprot_190572,#2E2D97
uniprot_228135,#995FBC
uniprot_184616,#995FBC
uniprot_229974,#995FBC
uniprot_136743,#995FBC
uniprot_169603,#C3CAD7
uniprot_246860,#995FBC
uniprot_219024,#995FBC
uniprot_200686,#995FBC
uniprot_147897,#995FBC
uniprot_164870,#FF9481
uniprot_233970,#995FBC
uniprot_244945,#995FBC
uniprot_174469,#2E2D97
uniprot_209697,#995FBC
uniprot_190738,#995FBC
uniprot_251695,#995FBC
uniprot_204526,#FF9481
uniprot_208166,#BF8F6B
uniprot_218848,#995FBC
uniprot_212658,#995FBC
uniprot_150618,#94CCFC
uniprot_236518,#995FBC
uniprot_133163,#FF9536
uniprot_206785,#FF9481
uniprot_263080,#BEDF7C
uniprot_168189,#995FBC
uniprot_189155,#FF9481
uniprot_209547,#FF9481
uniprot_245248,#995FBC
uniprot_242519,#995FBC
uniprot_218922,#995FBC
uniprot_243659,#2E2D97
uniprot_247514,#995FBC
uniprot_190476,#995FBC
uniprot_198285,#995FBC
uniprot_234591,#995FBC
uniprot_265301,#995FBC
uniprot_219045,#995FBC
uniprot_167452,#FF9481
uniprot_205142,#995FBC
uniprot_219437,#995FBC
uniprot_263243,#FF9536
uniprot_177370,#995FBC
uniprot_235975,#995FBC
uniprot_154889,#995FBC
uniprot_179604,#2E2D97
uniprot_208198,#995FBC
uniprot_231743,#FF9481
uniprot_188994,#995FBC
uniprot_250894,#995FBC
uniprot_137282,#995FBC
uniprot_188187,#995FBC
uniprot_234208,#94CCFC
uniprot_166136,#995FBC
uniprot_245054,#995FBC
uniprot_131621,#995FBC
uniprot_128558,#FF9481
uniprot_206278,#995FBC
uniprot_161536,#2E2D97
uniprot_245294,#94CCFC
uniprot_221646,#995FBC
uniprot_239980,#94CCFC
uniprot_228209,#995FBC
uniprot_214659,#995FBC
uniprot_225114,#94CCFC
uniprot_237382,#995FBC
uniprot_233074,#FF9536
uniprot_202827,#2E2D97
uniprot_160621,#995FBC
uniprot_247895,#2E2D97
uniprot_189862,#995FBC
uniprot_218712,#2E2D97
uniprot_263009,#C3CAD7
uniprot_248217,#94CCFC
uniprot_235609,#995FBC
uniprot_244811,#995FBC
uniprot_155144,#995FBC
uniprot_150209,#FF9536
uniprot_170673,#995FBC
uniprot_209850,#2E2D97
uniprot_137406,#995FBC
uniprot_250719,#995FBC
uniprot_245682,#995FBC
uniprot_214094,#94CCFC
uniprot_171570,#995FBC
uniprot_243911,#995FBC
uniprot_192275,#995FBC
uniprot_150985,#995FBC
uniprot_202345,#2E2D97
uniprot_201265,#995FBC
uniprot_238161,#995FBC
uniprot_257168,#995FBC
uniprot_154227,#995FBC
uniprot_237116,#995FBC
uniprot_207049,#FF9536
uniprot_174983,#995FBC
uniprot_240732,#995FBC
uniprot_219463,#995FBC
uniprot_149149,#94CCFC
uniprot_201892,#2E2D97
uniprot_245089,#995FBC
uniprot_162003,#995FBC
uniprot_229088,#94CCFC
uniprot_202288,#2E2D97
uniprot_245674,#995FBC
uniprot_136028,#995FBC
uniprot_135567,#995FBC
uniprot_130690,#995FBC
uniprot_229267,#995FBC
uniprot_247210,#995FBC
uniprot_173008,#995FBC
uniprot_226851,#94CCFC
uniprot_202695,#995FBC
uniprot_251120,#995FBC
uniprot_179897,#995FBC
uniprot_182710,#FF9481
uniprot_187580,#995FBC
uniprot_244709,#FF9481
uniprot_223011,#995FBC
uniprot_217172,#995FBC
uniprot_222958,#995FBC
uniprot_163629,#995FBC
uniprot_174318,#2E2D97
uniprot_219052,#995FBC
uniprot_173387,#995FBC
uniprot_190810,#995FBC
uniprot_145318,#995FBC
uniprot_142779,#995FBC
uniprot_221230,#995FBC
uniprot_149141,#94CCFC
uniprot_227394,#995FBC
uniprot_153677,#995FBC
uniprot_170380,#995FBC
uniprot_177645,#995FBC
uniprot_230357,#995FBC
uniprot_243580,#2E2D97
uniprot_221550,#2E2D97
uniprot_149093,#94CCFC
uniprot_245284,#995FBC
uniprot_150163,#995FBC
uniprot_208317,#BEDF7C
uniprot_208330,#FF9481
uniprot_131385,#995FBC
uniprot_187530,#995FBC
uniprot_146809,#995FBC
uniprot_133762,#FF9481
uniprot_177220,#995FBC
uniprot_221967,#2E2D97
uniprot_136997,#995FBC
uniprot_222100,#2E2D97
uniprot_207924,#995FBC
uniprot_227164,#995FBC
uniprot_199508,#FF9481
uniprot_210725,#995FBC
uniprot_219321,#995FBC
uniprot_247260,#995FBC
uniprot_234782,#995FBC
uniprot_230409,#995FBC
uniprot_185786,#995FBC
uniprot_180025,#995FBC
uniprot_171599,#995FBC
uniprot_210347,#995FBC
uniprot_146096,#995FBC
uniprot_191787,#2E2D97
uniprot_176114,#94CCFC
uniprot_234631,#995FBC
uniprot_218214,#FF9536
uniprot_250257,#995FBC
uniprot_253424,#995FBC
uniprot_234427,#995FBC
uniprot_144183,#FF9536
uniprot_228952,#995FBC
uniprot_171633,#995FBC
uniprot_188931,#995FBC
uniprot_240656,#995FBC
uniprot_216146,#995FBC
uniprot_152138,#995FBC
uniprot_245057,#995FBC
uniprot_222907,#995FBC
uniprot_233411,#995FBC
uniprot_168987,#995FBC
uniprot_197411,#FF9481
uniprot_247576,#995FBC
uniprot_208563,#FF9536
uniprot_171755,#995FBC
uniprot_141212,#995FBC
uniprot_231990,#94CCFC
uniprot_165595,#995FBC
uniprot_220603,#995FBC
uniprot_230120,#995FBC
uniprot_229856,#995FBC
uniprot_190891,#995FBC
uniprot_218881,#995FBC
uniprot_222841,#995FBC
uniprot_232477,#995FBC
uniprot_250205,#995FBC
uniprot_131299,#995FBC
uniprot_246056,#BEDF7C
uniprot_209587,#995FBC
uniprot_229988,#94CCFC
uniprot_160229,#995FBC
uniprot_227825,#995FBC
uniprot_222410,#995FBC
uniprot_217631,#995FBC
uniprot_217910,#995FBC
uniprot_237223,#995FBC
uniprot_233686,#94CCFC
uniprot_245987,#995FBC
uniprot_245575,#995FBC
uniprot_190472,#2E2D97
uniprot_251013,#995FBC
uniprot_154972,#94CCFC
uniprot_176352,#995FBC
uniprot_236628,#995FBC
uniprot_260474,#94CCFC
uniprot_133137,#995FBC
uniprot_198161,#995FBC
uniprot_234195,#995FBC
uniprot_250871,#995FBC
uniprot_170601,#995FBC
uniprot_152073,#FF9481
uniprot_140896,#995FBC
uniprot_187642,#995FBC
uniprot_219625,#995FBC
uniprot_160681,#995FBC
uniprot_254111,#995FBC
uniprot_157301,#BEDF7C
uniprot_217757,#995FBC
uniprot_153775,#995FBC
uniprot_222968,#2E2D97
uniprot_191027,#2E2D97
uniprot_247837,#995FBC
uniprot_254167,#FF9481
uniprot_198014,#FF9481
uniprot_149319,#FF9481
uniprot_170129,#995FBC
uniprot_184634,#995FBC
uniprot_224875,#94CCFC
uniprot_227975,#995FBC
uniprot_150234,#FF9536
uniprot_159285,#2E2D97
uniprot_141642,#995FBC
uniprot_138077,#FF9481
uniprot_190718,#995FBC
uniprot_133422,#995FBC
uniprot_223124,#995FBC
uniprot_151142,#995FBC
uniprot_165170,#995FBC
uniprot_230098,#995FBC
uniprot_246114,#995FBC
uniprot_223259,#94CCFC
uniprot_234875,#FF9481
uniprot_189755,#995FBC
uniprot_140968,#995FBC
uniprot_191032,#995FBC
uniprot_247666,#2E2D97
uniprot_217282,#995FBC
uniprot_246722,#2E2D97
uniprot_254979,#C3CAD7
uniprot_133438,#995FBC
uniprot_228159,#2E2D97
uniprot_192196,#995FBC
uniprot_179534,#995FBC
uniprot_197341,#995FBC
uniprot_252007,#995FBC
uniprot_220846,#995FBC
uniprot_245008,#995FBC
uniprot_191095,#995FBC
uniprot_142799,#FF9536
uniprot_236346,#995FBC
uniprot_141373,#995FBC
uniprot_208312,#BEDF7C
uniprot_236359,#995FBC
uniprot_246393,#995FBC
uniprot_218951,#995FBC
uniprot_207699,#FF9481
uniprot_178804,#995FBC
uniprot_263249,#995FBC
uniprot_223071,#995FBC
uniprot_197025,#2E2D97
uniprot_182647,#FF9481
uniprot_186897,#94CCFC
uniprot_251945,#995FBC
uniprot_220588,#2E2D97
uniprot_166936,#995FBC
uniprot_246255,#995FBC
uniprot_243576,#2E2D97
uniprot_250344,#995FBC
uniprot_182937,#2E2D97
uniprot_234320,#94CCFC
uniprot_254541,#995FBC
uniprot_241487,#94CCFC
uniprot_230559,#995FBC
uniprot_166860,#995FBC
uniprot_156018,#FF9481
uniprot_219353,#995FBC
uniprot_149126,#94CCFC
uniprot_238903,#995FBC
uniprot_206962,#995FBC
uniprot_230389,#995FBC
uniprot_139590,#FF9536
uniprot_236869,#995FBC
uniprot_228421,#995FBC
uniprot_174548,#995FBC
uniprot_144772,#995FBC
uniprot_164714,#995FBC
uniprot_246996,#995FBC
uniprot_157310,#995FBC
uniprot_164760,#BEDF7C
uniprot_138633,#995FBC
uniprot_218580,#995FBC
uniprot_203629,#BF8F6B
uniprot_219003,#995FBC
uniprot_164529,#94CCFC
uniprot_151945,#995FBC
uniprot_184758,#995FBC
uniprot_158548,#995FBC
uniprot_262353,#995FBC
uniprot_227847,#995FBC
uniprot_147533,#995FBC
uniprot_147684,#94CCFC
uniprot_217605,#995FBC
uniprot_165950,#995FBC
uniprot_236714,#995FBC
uniprot_179039,#995FBC
uniprot_244343,#995FBC
uniprot_181436,#995FBC
uniprot_178934,#995FBC
uniprot_212824,#995FBC
uniprot_183318,#995FBC
uniprot_262300,#995FBC
uniprot_158466,#995FBC
uniprot_170516,#995FBC
uniprot_217812,#995FBC
uniprot_245329,#995FBC
uniprot_149101,#94CCFC
uniprot_231670,#995FBC
uniprot_221600,#995FBC
uniprot_230406,#995FBC
uniprot_200899,#995FBC
uniprot_230034,#995FBC
uniprot_175567,#995FBC
uniprot_181759,#FF9536
uniprot_191497,#995FBC
uniprot_188667,#995FBC
uniprot_237210,#995FBC
uniprot_160323,#995FBC
uniprot_146083,#FF9481
uniprot_160001,#995FBC
uniprot_142609,#995FBC
uniprot_214536,#995FBC
uniprot_161396,#995FBC
uniprot_160468,#995FBC
uniprot_163307,#995FBC
uniprot_226723,#995FBC
uniprot_169604,#995FBC
uniprot_175994,#94CCFC
uniprot_200825,#995FBC
uniprot_131691,#995FBC
uniprot_172556,#995FBC
uniprot_230453,#2E2D97
uniprot_245073,#995FBC
uniprot_182283,#995FBC
uniprot_197149,#FF9481
uniprot_155962,#FF9481
uniprot_217424,#995FBC
uniprot_234544,#995FBC
uniprot_247054,#995FBC
uniprot_249972,#FF9481
uniprot_225295,#94CCFC
uniprot_252740,#995FBC
uniprot_181109,#995FBC
uniprot_155450,#2E2D97
uniprot_239488,#94CCFC
uniprot_137056,#995FBC
uniprot_190632,#2E2D97
uniprot_137583,#995FBC
uniprot_226714,#995FBC
uniprot_240006,#995FBC
uniprot_251903,#995FBC
uniprot_264047,#995FBC
uniprot_143655,#995FBC
uniprot_168242,#995FBC
uniprot_254896,#995FBC
uniprot_148933,#94CCFC
uniprot_247549,#995FBC
uniprot_246875,#995FBC
uniprot_133337,#FF9536
uniprot_189568,#995FBC
uniprot_229240,#995FBC
uniprot_217991,#995FBC
uniprot_143268,#995FBC
uniprot_176060,#995FBC
uniprot_199945,#995FBC
uniprot_172486,#995FBC
uniprot_254066,#995FBC
uniprot_203864,#995FBC
uniprot_202186,#995FBC
uniprot_167049,#995FBC
uniprot_225745,#995FBC
uniprot_208126,#995FBC
uniprot_148440,#BEDF7C
uniprot_189832,#995FBC
uniprot_237186,#995FBC
uniprot_205145,#BEDF7C
uniprot_199169,#995FBC
uniprot_255576,#995FBC
uniprot_152052,#94CCFC
uniprot_178020,#995FBC
uniprot_220454,#94CCFC
uniprot_177225,#995FBC
uniprot_131327,#FF9481
uniprot_182802,#995FBC
uniprot_155543,#2E2D97
uniprot_246245,#995FBC
uniprot_162271,#995FBC
uniprot_129212,#C3CAD7
uniprot_217508,#995FBC
uniprot_220743,#995FBC
uniprot_238560,#995FBC
uniprot_220398,#995FBC
uniprot_222411,#94CCFC
uniprot_229703,#FF9481
uniprot_182761,#995FBC
uniprot_253901,#995FBC
uniprot_238230,#995FBC
uniprot_178215,#995FBC
uniprot_134062,#FF9481
uniprot_215606,#995FBC
uniprot_251096,#2E2D97
uniprot_245621,#995FBC
uniprot_250848,#995FBC
uniprot_221913,#995FBC
uniprot_250477,#995FBC
uniprot_243942,#995FBC
uniprot_189091,#FF9481
uniprot_135198,#FF9536
uniprot_250049,#2E2D97
uniprot_164941,#995FBC
uniprot_234638,#995FBC
uniprot_206991,#995FBC
uniprot_176515,#995FBC
uniprot_189078,#995FBC
uniprot_175996,#995FBC
uniprot_209247,#C3CAD7
uniprot_206984,#BF8F6B
uniprot_138160,#995FBC
uniprot_161499,#995FBC
uniprot_189027,#995FBC
uniprot_183190,#995FBC
uniprot_132412,#995FBC
uniprot_208201,#BF8F6B
uniprot_221507,#995FBC
uniprot_188042,#995FBC
uniprot_175514,#995FBC
uniprot_244244,#995FBC
uniprot_149853,#995FBC
uniprot_237259,#995FBC
uniprot_263250,#995FBC
uniprot_198907,#FF9481
uniprot_221161,#2E2D97
uniprot_221854,#995FBC
uniprot_250783,#995FBC
uniprot_254242,#995FBC
uniprot_200862,#995FBC
uniprot_182536,#FF9536
uniprot_193827,#94CCFC
uniprot_217667,#995FBC
uniprot_213630,#995FBC
uniprot_250389,#995FBC
uniprot_187055,#94CCFC
uniprot_133113,#FF9536
uniprot_217344,#2E2D97
uniprot_190630,#995FBC
uniprot_161407,#995FBC
uniprot_172487,#995FBC
uniprot_189797,#995FBC
uniprot_164425,#2E2D97
uniprot_142413,#FF9481
uniprot_199643,#FF9481
uniprot_222177,#FF9481
uniprot_134257,#995FBC
uniprot_179864,#995FBC
uniprot_187885,#995FBC
uniprot_243879,#995FBC
uniprot_222043,#995FBC
uniprot_244109,#995FBC
uniprot_132426,#995FBC
uniprot_265305,#995FBC
uniprot_255463,#995FBC
uniprot_246061,#2E2D97
uniprot_246395,#995FBC
uniprot_197969,#FF9481
uniprot_247994,#995FBC
uniprot_210344,#94CCFC
uniprot_236995,#995FBC
uniprot_249101,#995FBC
uniprot_217819,#995FBC
uniprot_221202,#995FBC
uniprot_165558,#995FBC
uniprot_261597,#995FBC
uniprot_231464,#995FBC
uniprot_247497,#995FBC
uniprot_224497,#995FBC
uniprot_205742,#995FBC
uniprot_166928,#995FBC
uniprot_230348,#995FBC
uniprot_263235,#FF9536
uniprot_158537,#995FBC
uniprot_221728,#995FBC
uniprot_229762,#995FBC
uniprot_193834,#94CCFC
uniprot_229849,#995FBC
uniprot_250989,#995FBC
uniprot_217295,#995FBC
uniprot_223522,#995FBC
uniprot_257278,#995FBC
uniprot_161261,#995FBC
uniprot_190483,#995FBC
uniprot_185841,#995FBC
uniprot_219020,#2E2D97
uniprot_177249,#995FBC
uniprot_243458,#995FBC
uniprot_239035,#94CCFC
uniprot_241431,#94CCFC
uniprot_166466,#995FBC
uniprot_131717,#995FBC
uniprot_229899,#2E2D97
uniprot_247430,#995FBC
uniprot_249968,#BEDF7C
uniprot_190510,#2E2D97
uniprot_217809,#995FBC
uniprot_263105,#FF9481
uniprot_160979,#995FBC
uniprot_140279,#995FBC
uniprot_202065,#2E2D97
uniprot_177267,#995FBC
uniprot_244984,#995FBC
uniprot_217548,#995FBC
uniprot_136968,#995FBC
uniprot_245966,#995FBC
uniprot_181069,#995FBC
uniprot_239695,#995FBC
uniprot_229751,#995FBC
uniprot_208057,#995FBC
uniprot_148591,#995FBC
uniprot_190395,#2E2D97
uniprot_243645,#995FBC
uniprot_205912,#995FBC
uniprot_208236,#995FBC
uniprot_171789,#BEDF7C
uniprot_201382,#995FBC
uniprot_216548,#995FBC
uniprot_250440,#2E2D97
uniprot_228461,#FF9481
uniprot_166339,#FF9481
uniprot_186786,#995FBC
uniprot_188627,#995FBC
uniprot_140426,#FF9481
uniprot_190760,#995FBC
uniprot_244239,#995FBC
uniprot_217915,#995FBC
uniprot_151104,#995FBC
uniprot_247050,#995FBC
uniprot_129784,#FF9536
uniprot_219289,#995FBC
uniprot_219117,#995FBC
uniprot_246379,#995FBC
uniprot_189472,#995FBC
uniprot_208329,#995FBC
uniprot_229490,#BEDF7C
uniprot_235390,#995FBC
uniprot_155404,#995FBC
uniprot_220186,#995FBC
uniprot_221281,#995FBC
uniprot_265288,#995FBC
uniprot_238525,#2E2D97
uniprot_136981,#995FBC
uniprot_222403,#995FBC
uniprot_131923,#995FBC
uniprot_177059,#995FBC
uniprot_161486,#995FBC
uniprot_250050,#2E2D97
uniprot_172164,#995FBC
uniprot_161130,#995FBC
uniprot_230191,#995FBC
uniprot_197152,#FF9481
uniprot_245639,#995FBC
uniprot_243915,#995FBC
uniprot_155665,#FF9481
uniprot_263404,#FF9481
uniprot_262947,#94CCFC
uniprot_236261,#995FBC
uniprot_175215,#995FBC
uniprot_246897,#995FBC
uniprot_210298,#995FBC
uniprot_209890,#995FBC
uniprot_189256,#995FBC
uniprot_169852,#C3CAD7
uniprot_244396,#995FBC
uniprot_246194,#995FBC
uniprot_220993,#2E2D97
uniprot_142033,#995FBC
uniprot_165954,#995FBC
uniprot_259992,#94CCFC
uniprot_190594,#995FBC
uniprot_150938,#995FBC
uniprot_222937,#995FBC
uniprot_246886,#995FBC
uniprot_132016,#995FBC
uniprot_187718,#995FBC
uniprot_187814,#995FBC
uniprot_260609,#995FBC
uniprot_239421,#995FBC
uniprot_198848,#FF9481
uniprot_249248,#995FBC
uniprot_247779,#2E2D97
uniprot_223438,#995FBC
uniprot_233951,#995FBC
uniprot_191088,#995FBC
uniprot_140999,#995FBC
uniprot_222849,#995FBC
uniprot_183423,#FF9481
uniprot_245232,#995FBC
uniprot_161652,#995FBC
uniprot_265345,#995FBC
uniprot_220349,#FF9481
uniprot_250117,#C3CAD7
uniprot_243732,#995FBC
uniprot_243864,#995FBC
uniprot_223690,#FF9481
uniprot_246380,#995FBC
uniprot_235499,#995FBC
uniprot_265673,#995FBC
uniprot_252432,#995FBC
uniprot_228935,#995FBC
uniprot_217197,#995FBC
uniprot_176421,#995FBC
uniprot_132120,#995FBC
uniprot_192632,#995FBC
uniprot_202423,#995FBC
uniprot_263412,#FF9481
uniprot_222972,#995FBC
uniprot_244640,#995FBC
uniprot_231023,#995FBC
uniprot_257652,#BEDF7C
uniprot_190642,#995FBC
uniprot_174595,#995FBC
uniprot_179170,#995FBC
uniprot_263504,#C3CAD7
uniprot_263920,#995FBC
uniprot_187581,#995FBC
uniprot_244821,#FF9481
uniprot_247968,#995FBC
uniprot_153578,#94CCFC
uniprot_246476,#995FBC
uniprot_149331,#995FBC
uniprot_236377,#995FBC
uniprot_170946,#995FBC
uniprot_208121,#995FBC
uniprot_208273,#995FBC
uniprot_149201,#FF9481
uniprot_141177,#FF9536
uniprot_253662,#995FBC
uniprot_154566,#995FBC
uniprot_223606,#94CCFC
uniprot_262323,#995FBC
uniprot_243640,#995FBC
uniprot_250294,#995FBC
uniprot_207698,#995FBC
uniprot_221071,#995FBC
uniprot_204970,#995FBC
uniprot_189011,#995FBC
uniprot_132594,#FF9481
uniprot_150735,#94CCFC
uniprot_170677,#995FBC
uniprot_150546,#94CCFC
uniprot_198834,#FF9481
uniprot_249262,#995FBC
uniprot_222536,#995FBC
uniprot_197287,#995FBC
uniprot_141651,#995FBC
uniprot_139463,#995FBC
uniprot_160433,#995FBC
uniprot_252065,#94CCFC
uniprot_230070,#2E2D97
uniprot_140804,#995FBC
uniprot_192358,#995FBC
uniprot_201676,#995FBC
uniprot_243450,#995FBC
uniprot_198911,#94CCFC
uniprot_198917,#FF9481
uniprot_238224,#995FBC
uniprot_240717,#FF9536
uniprot_171477,#995FBC
uniprot_256297,#995FBC
uniprot_245861,#995FBC
uniprot_218681,#995FBC
uniprot_189416,#995FBC
uniprot_244118,#995FBC
uniprot_191882,#995FBC
uniprot_200166,#995FBC
uniprot_192009,#995FBC
uniprot_245912,#2E2D97
uniprot_159225,#FF9481
uniprot_247498,#995FBC
uniprot_211808,#995FBC
uniprot_250038,#995FBC
uniprot_159206,#FF9481
uniprot_179579,#995FBC
uniprot_217350,#995FBC
uniprot_155593,#94CCFC
uniprot_134528,#FF9481
uniprot_250580,#995FBC
uniprot_172828,#FF9481
uniprot_152050,#94CCFC
uniprot_207578,#995FBC
uniprot_164198,#2E2D97
uniprot_232045,#94CCFC
uniprot_217337,#FF9536
uniprot_176531,#995FBC
uniprot_192270,#995FBC
uniprot_259080,#995FBC
uniprot_262369,#995FBC
uniprot_265555,#995FBC
uniprot_219130,#995FBC
uniprot_154013,#2E2D97
uniprot_129126,#995FBC
uniprot_235464,#995FBC
uniprot_263098,#FF9481
uniprot_229743,#995FBC
uniprot_208507,#BEDF7C
uniprot_135995,#FF9481
uniprot_207050,#FF9536
uniprot_187591,#995FBC
uniprot_156349,#94CCFC
uniprot_189561,#995FBC
uniprot_161693,#995FBC
uniprot_229138,#995FBC
uniprot_236134,#995FBC
uniprot_250251,#995FBC
uniprot_205003,#995FBC
uniprot_228022,#995FBC
uniprot_168552,#995FBC
uniprot_253940,#995FBC
uniprot_152606,#995FBC
uniprot_241175,#995FBC
uniprot_132134,#995FBC
uniprot_167800,#FF9481
uniprot_212613,#995FBC
uniprot_231030,#995FBC
uniprot_189422,#995FBC
uniprot_183595,#995FBC
uniprot_260379,#C3CAD7
uniprot_235029,#995FBC
uniprot_202911,#995FBC
uniprot_132861,#995FBC
uniprot_244636,#995FBC
uniprot_196738,#995FBC
uniprot_148377,#995FBC
uniprot_128485,#995FBC
uniprot_246132,#995FBC
uniprot_235230,#995FBC
uniprot_199103,#995FBC
uniprot_219149,#995FBC
uniprot_207918,#995FBC
uniprot_197655,#995FBC
uniprot_187973,#995FBC
uniprot_136320,#2E2D97
uniprot_190361,#995FBC
uniprot_155311,#94CCFC
uniprot_214620,#995FBC
uniprot_259720,#94CCFC
uniprot_238739,#995FBC
uniprot_228476,#2E2D97
uniprot_154931,#995FBC
uniprot_222885,#995FBC
uniprot_162695,#995FBC
uniprot_229651,#2E2D97
uniprot_219580,#995FBC
uniprot_230108,#995FBC
uniprot_172101,#2E2D97
uniprot_237280,#995FBC
uniprot_254010,#995FBC
uniprot_145816,#FF9481
uniprot_217849,#995FBC
uniprot_162686,#FF9481
uniprot_263496,#995FBC
uniprot_243295,#995FBC
uniprot_263217,#995FBC
uniprot_203776,#995FBC
uniprot_189237,#995FBC
uniprot_264806,#995FBC
uniprot_229820,#995FBC
uniprot_257793,#995FBC
uniprot_129723,#995FBC
uniprot_143261,#995FBC
uniprot_208193,#BF8F6B
uniprot_210970,#94CCFC
